Provider,Device,Sub-device,Standardized Model,MSRP,Specification,Storage (GB),Storage Type,Connectivity,Material,Max. Trade-In Value (RM),Model_Year,Chipset,Screen Size,Case Size,Charging Method,RAM Configurations (GB),RAM Min (GB),Mac Storage Category,Mac Generation
Switch,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2018),7499.0,,512.0,SSD,Unknown,,600.0,2018,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2018),8299.0,,1024.0,SSD,Unknown,,700.0,2018,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.3GHz 13-inch (Mid 2018),9598.0,,2048.0,SSD,Unknown,,770.0,2018,Intel Core i5,13.0,,,"8, 16",8.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.4GHz 13-inch (Mid 2019),7849.0,,256.0,SSD,Unknown,,690.0,2019,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.4GHz 13-inch (Mid 2019),7849.0,,512.0,SSD,Unknown,,700.0,2019,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.4GHz 13-inch (Mid 2019),8699.0,,1024.0,SSD,Unknown,,730.0,2019,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.4GHz 13-inch (Mid 2019),9549.0,,2048.0,SSD,Unknown,,760.0,2019,Intel Core i5,13.0,,,"8, 16",8.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.7GHz 13-inch (Early 2015),4499.0,,128.0,SSD,Unknown,,80.0,2015,Intel Core i5,13.0,,,"8, 16",8.0,128 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.7GHz 13-inch (Early 2015),4499.0,,256.0,SSD,Unknown,,80.0,2015,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.7GHz 13-inch (Early 2015),5199.0,,512.0,SSD,Unknown,,120.0,2015,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.7GHz 13-inch (Early 2015),6199.0,,1024.0,SSD,Unknown,,120.0,2015,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Early 2015),6199.0,,128.0,SSD,Unknown,,120.0,2015,Intel Core i5,13.0,,,"8, 16",8.0,128 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Early 2015),6199.0,,256.0,SSD,Unknown,,120.0,2015,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Early 2015),6899.0,,512.0,SSD,Unknown,,120.0,2015,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Early 2015),7899.0,,1024.0,SSD,Unknown,,120.0,2015,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Late 2016),7599.0,,256.0,SSD,Unknown,,400.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Late 2016),8399.0,,512.0,SSD,Unknown,,450.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 2.9GHz 13-inch (Late 2016),8399.0,,1024.0,SSD,Unknown,,460.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Late 2016),8059.0,,256.0,SSD,Unknown,,470.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Late 2016),8059.0,,512.0,SSD,Unknown,,480.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Late 2016),8859.0,,1024.0,SSD,Unknown,,490.0,2016,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Mid 2017),7999.0,,256.0,SSD,Unknown,,500.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Mid 2017),7999.0,,512.0,SSD,Unknown,,530.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 3.1GHz 13-inch (Mid 2017),8899.0,,1024.0,SSD,Unknown,,600.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 3.3GHz 13-inch (Mid 2017),8459.0,,256.0,SSD,Unknown,,500.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 3.3GHz 13-inch (Mid 2017),8459.0,,512.0,SSD,Unknown,,530.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i5 3.3GHz 13-inch (Mid 2017),9359.0,,1024.0,SSD,Unknown,,600.0,2017,Intel Core i5,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2019),6699.0,,128.0,SSD,Unknown,,500.0,2019,Intel Core i7,13.0,,,"8, 16",8.0,128 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2019),9169.0,,256.0,SSD,Unknown,,570.0,2019,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2019),7499.0,,512.0,SSD,Unknown,,610.0,2019,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2019),8299.0,,1024.0,SSD,Unknown,,690.0,2019,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2019),8999.0,,2048.0,SSD,Unknown,,730.0,2019,Intel Core i7,13.0,,,"8, 16",8.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2020),6799.0,,256.0,SSD,Unknown,,780.0,2020,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2020),9649.0,,512.0,SSD,Unknown,,790.0,2020,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2020),10499.0,,1024.0,SSD,Unknown,,830.0,2020,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 1.7GHz 13-inch (Mid 2020),12199.0,,2048.0,SSD,Unknown,,920.0,2020,Intel Core i7,13.0,,,"8, 16",8.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2015),6799.0,,256.0,SSD,Unknown,,200.0,2015,Intel Core i7,15.0,,,16,16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2015),7781.0,,512.0,SSD,Unknown,,200.0,2015,Intel Core i7,15.0,,,16,16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2015),8545.0,,1024.0,SSD,Unknown,,200.0,2015,Intel Core i7,15.0,,,16,16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2018),9999.0,,256.0,SSD,Unknown,,910.0,2018,Intel Core i7,15.0,,,"16, 32",16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2018),9999.0,,512.0,SSD,Unknown,,920.0,2018,Intel Core i7,15.0,,,"16, 32",16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2018),11599.0,,1024.0,SSD,Unknown,,960.0,2018,Intel Core i7,15.0,,,"16, 32",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2018),13199.0,,2048.0,SSD,Unknown,,1110.0,2018,Intel Core i7,15.0,,,"16, 32",16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.2GHz 15-inch (Mid 2018),13498.0,,4096.0,SSD,Unknown,,1210.0,2018,Intel Core i7,15.0,,,"16, 32",16.0,4 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.3GHz 13-inch (Mid 2020),8799.0,,512.0,SSD,Unknown,,780.0,2020,Intel Core i7,13.0,,,"16, 32",16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.3GHz 13-inch (Mid 2020),10899.0,,1024.0,SSD,Unknown,,880.0,2020,Intel Core i7,13.0,,,"16, 32",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.3GHz 13-inch (Mid 2020),12599.0,,2048.0,SSD,Unknown,,960.0,2020,Intel Core i7,13.0,,,"16, 32",16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.3GHz 13-inch (Mid 2020),15999.0,,4096.0,SSD,Unknown,,1100.0,2020,Intel Core i7,13.0,,,"16, 32",16.0,4 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.4GHz 13-inch (Late 2016),7679.0,,256.0,SSD,Unknown,,360.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.4GHz 13-inch (Late 2016),7679.0,,512.0,SSD,Unknown,,400.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.4GHz 13-inch (Late 2016),8479.0,,1024.0,SSD,Unknown,,450.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 13-inch (Mid 2017),7379.0,,128.0,SSD,Unknown,,360.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,128 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 13-inch (Mid 2017),7379.0,,256.0,SSD,Unknown,,500.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 13-inch (Mid 2017),8279.0,,512.0,SSD,Unknown,,550.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 13-inch (Mid 2017),8279.0,,1024.0,SSD,Unknown,,600.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 15-inch (Mid 2015),7781.0,,256.0,SSD,Unknown,,200.0,2015,Intel Core i7,15.0,,,16,16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 15-inch (Mid 2015),7781.0,,512.0,SSD,Unknown,,240.0,2015,Intel Core i7,15.0,,,16,16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.5GHz 15-inch (Mid 2015),8545.0,,1024.0,SSD,Unknown,,250.0,2015,Intel Core i7,15.0,,,16,16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),10199.0,,256.0,SSD,Unknown,,600.0,2016,Intel Core i7,15.0,,,16,16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),11539.0,,512.0,SSD,Unknown,,700.0,2016,Intel Core i7,15.0,,,16,16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),12919.0,,1024.0,SSD,Unknown,,770.0,2016,Intel Core i7,15.0,,,16,16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Late 2016),14619.0,,2048.0,SSD,Unknown,,820.0,2016,Intel Core i7,15.0,,,16,16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2018),11599.0,,256.0,SSD,Unknown,,800.0,2018,Intel Core i7,15.0,,,"16, 32",16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2018),11599.0,,512.0,SSD,Unknown,,900.0,2018,Intel Core i7,15.0,,,"16, 32",16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2018),13199.0,,1024.0,SSD,Unknown,,950.0,2018,Intel Core i7,15.0,,,"16, 32",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2018),14799.0,,2048.0,SSD,Unknown,,1050.0,2018,Intel Core i7,15.0,,,"16, 32",16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2018),16399.0,,4096.0,SSD,Unknown,,1150.0,2018,Intel Core i7,15.0,,,"16, 32",16.0,4 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2019),10499.0,,256.0,SSD,Unknown,,1030.0,2019,Intel Core i7,15.0,,,"16, 32",16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2019),10499.0,,512.0,SSD,Unknown,,1070.0,2019,Intel Core i7,15.0,,,"16, 32",16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2019),11499.0,,1024.0,SSD,Unknown,,1150.0,2019,Intel Core i7,15.0,,,"16, 32",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2019),12499.0,,2048.0,SSD,Unknown,,1270.0,2019,Intel Core i7,15.0,,,"16, 32",16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 15-inch (Mid 2019),14499.0,,4096.0,SSD,Unknown,,1370.0,2019,Intel Core i7,15.0,,,"16, 32",16.0,4 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 16-inch (Late 2019),10499.0,,512.0,SSD,Unknown,,1100.0,2019,Intel Core i7,16.0,,,"16, 32, 64",16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 16-inch (Late 2019),,,1024.0,SSD,Unknown,,1190.0,2019,Intel Core i7,16.0,,,"16, 32, 64",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 16-inch (Late 2019),,,2048.0,SSD,Unknown,,1290.0,2019,Intel Core i7,16.0,,,"16, 32, 64",16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 16-inch (Late 2019),,,4096.0,SSD,Unknown,,1380.0,2019,Intel Core i7,16.0,,,"16, 32, 64",16.0,4 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.6GHz 16-inch (Late 2019),,,8192.0,SSD,Unknown,,1500.0,2019,Intel Core i7,16.0,,,"16, 32, 64",16.0,8 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 13-inch (Mid 2018),8798.0,,256.0,SSD,Unknown,,700.0,2018,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 13-inch (Mid 2018),8798.0,,512.0,SSD,Unknown,,720.0,2018,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 13-inch (Mid 2018),9598.0,,1024.0,SSD,Unknown,,770.0,2018,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 13-inch (Mid 2018),9598.0,,2048.0,SSD,Unknown,,820.0,2018,Intel Core i7,13.0,,,"8, 16",8.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),11999.0,,256.0,SSD,Unknown,,700.0,2016,Intel Core i7,15.0,,,16,16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),11999.0,,512.0,SSD,Unknown,,720.0,2016,Intel Core i7,15.0,,,16,16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),12799.0,,1024.0,SSD,Unknown,,770.0,2016,Intel Core i7,15.0,,,16,16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.7GHz 15-inch (Late 2016),14999.0,,2048.0,SSD,Unknown,,820.0,2016,Intel Core i7,15.0,,,16,16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 13-inch (Mid 2019),9169.0,,256.0,SSD,Unknown,,730.0,2019,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 13-inch (Mid 2019),9169.0,,512.0,SSD,Unknown,,760.0,2019,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 13-inch (Mid 2019),10019.0,,1024.0,SSD,Unknown,,770.0,2019,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 13-inch (Mid 2019),10869.0,,2048.0,SSD,Unknown,,830.0,2019,Intel Core i7,13.0,,,"8, 16",8.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2015),8545.0,,256.0,SSD,Unknown,,240.0,2015,Intel Core i7,15.0,,,16,16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2015),,,512.0,SSD,Unknown,,250.0,2015,Intel Core i7,15.0,,,16,16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2015),,,1024.0,SSD,Unknown,,290.0,2015,Intel Core i7,15.0,,,16,16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2017),10799.0,,256.0,SSD,Unknown,,790.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2017),10799.0,,512.0,SSD,Unknown,,820.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2017),11599.0,,1024.0,SSD,Unknown,,840.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.8GHz 15-inch (Mid 2017),13299.0,,2048.0,SSD,Unknown,,890.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),11539.0,,256.0,SSD,Unknown,,700.0,2016,Intel Core i7,15.0,,,16,16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),11539.0,,512.0,SSD,Unknown,,720.0,2016,Intel Core i7,15.0,,,16,16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),12919.0,,1024.0,SSD,Unknown,,770.0,2016,Intel Core i7,15.0,,,16,16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Late 2016),14999.0,,2048.0,SSD,Unknown,,820.0,2016,Intel Core i7,15.0,,,16,16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Mid 2017),,,256.0,SSD,Unknown,,800.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Mid 2017),12499.0,,512.0,SSD,Unknown,,820.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Mid 2017),,,1024.0,SSD,Unknown,,840.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 2.9GHz 15-inch (Mid 2017),,,2048.0,SSD,Unknown,,900.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),5579.0,,128.0,SSD,Unknown,,120.0,2015,Intel Core i7,13.0,,,"8, 16",8.0,128 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),5579.0,,256.0,SSD,Unknown,,120.0,2015,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),6199.0,,512.0,SSD,Unknown,,150.0,2015,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 13-inch (Early 2015),6919.0,,1024.0,SSD,Unknown,,150.0,2015,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),12039.0,,256.0,SSD,Unknown,,800.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),12039.0,,512.0,SSD,Unknown,,820.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),13419.0,,1024.0,SSD,Unknown,,840.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.1GHz 15-inch (Mid 2017),14179.0,,2048.0,SSD,Unknown,,890.0,2017,Intel Core i7,15.0,,,"16, 32",16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),8979.0,,256.0,SSD,Unknown,,450.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),8979.0,,512.0,SSD,Unknown,,460.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.3GHz 13-inch (Late 2016),9779.0,,1024.0,SSD,Unknown,,470.0,2016,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.5GHz 13-inch (Mid 2017),9379.0,,256.0,SSD,Unknown,,720.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.5GHz 13-inch (Mid 2017),9379.0,,512.0,SSD,Unknown,,800.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i7 3.5GHz 13-inch (Mid 2017),10279.0,,1024.0,SSD,Unknown,,840.0,2017,Intel Core i7,13.0,,,"8, 16",8.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),12199.0,,256.0,SSD,Unknown,,1030.0,2019,Intel Core i9,15.0,,,"16, 32",16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),12199.0,,512.0,SSD,Unknown,,1100.0,2019,Intel Core i9,15.0,,,"16, 32",16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),13199.0,,1024.0,SSD,Unknown,,1290.0,2019,Intel Core i9,15.0,,,"16, 32",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),14199.0,,2048.0,SSD,Unknown,,1390.0,2019,Intel Core i9,15.0,,,"16, 32",16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 15-inch (Mid 2019),16199.0,,4096.0,SSD,Unknown,,1510.0,2019,Intel Core i9,15.0,,,"16, 32",16.0,4 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),12199.0,,1024.0,SSD,Unknown,,1280.0,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,,2048.0,SSD,Unknown,,1380.0,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,2 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,,4096.0,SSD,Unknown,,1560.0,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,4 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.3GHz 16-inch (Late 2019),,,8192.0,SSD,Unknown,,1570.0,2019,Intel Core i9,16.0,,,"16, 32, 64",16.0,8 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),11759.0,,256.0,SSD,Unknown,,1030.0,2019,Intel Core i9,15.0,,,"16, 32",16.0,256 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),11759.0,,512.0,SSD,Unknown,,1180.0,2019,Intel Core i9,15.0,,,"16, 32",16.0,512 GB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),13079.0,,1024.0,SSD,Unknown,,1290.0,2019,Intel Core i9,15.0,,,"16, 32",16.0,1 TB,Unknown
Switch,Mac,MacBook Pro,MacBook Pro i9 2.4GHz 15-inch (Mid 2019),14399.0,,2048.0,SSD,Unknown,,1390.0,2019,Intel Core i9,15.0,,,"16, 32",16.0,2 TB,Unknown
